step 0: train loss 8.7256, val loss 8.7217
iter 7440: loss 0.7925, loss_a 0.7925, loss_b nan, time 1318.92ms, mfu 8.72%
iter 7450: loss 0.7699, loss_a 0.7699, loss_b nan, time 1315.94ms, mfu 8.72%
iter 7460: loss 0.7504, loss_a 0.7504, loss_b nan, time 1314.28ms, mfu 8.73%
iter 7470: loss 0.7985, loss_a 0.7985, loss_b nan, time 1316.07ms, mfu 8.73%
iter 7480: loss 0.7808, loss_a 0.7808, loss_b nan, time 1315.74ms, mfu 8.73%
iter 7490: loss 0.7753, loss_a 0.7753, loss_b nan, time 1316.04ms, mfu 8.73%
step 7500: train loss 0.7570, val loss 0.8722
iter 7500: loss 0.7590, loss_a 0.7590, loss_b nan, time 42697.55ms, mfu 7.88%
iter 7510: loss 0.7841, loss_a 0.7841, loss_b nan, time 1317.92ms, mfu 7.97%
iter 7520: loss 0.7776, loss_a 0.7776, loss_b nan, time 1317.63ms, mfu 8.04%
iter 7530: loss 0.8294, loss_a 0.8294, loss_b nan, time 1315.82ms, mfu 8.11%
iter 7540: loss 0.8015, loss_a 0.8015, loss_b nan, time 1315.45ms, mfu 8.18%
iter 7550: loss 0.7888, loss_a 0.7888, loss_b nan, time 1316.87ms, mfu 8.23%
iter 7560: loss 0.6690, loss_a 0.6690, loss_b nan, time 1317.27ms, mfu 8.28%
iter 7570: loss 0.7513, loss_a 0.7513, loss_b nan, time 1315.63ms, mfu 8.33%
iter 7580: loss 0.7495, loss_a 0.7495, loss_b nan, time 1315.75ms, mfu 8.37%
iter 7590: loss 0.7198, loss_a 0.7198, loss_b nan, time 1317.96ms, mfu 8.40%
iter 7600: loss 0.7200, loss_a 0.7200, loss_b nan, time 1316.83ms, mfu 8.44%
iter 7610: loss 0.8018, loss_a 0.8018, loss_b nan, time 1317.96ms, mfu 8.47%
iter 7620: loss 0.7239, loss_a 0.7239, loss_b nan, time 1318.75ms, mfu 8.49%
iter 7630: loss 0.7719, loss_a 0.7719, loss_b nan, time 1316.50ms, mfu 8.52%
iter 7640: loss 0.7188, loss_a 0.7188, loss_b nan, time 1315.66ms, mfu 8.54%
iter 7650: loss 0.7485, loss_a 0.7485, loss_b nan, time 1316.85ms, mfu 8.56%
iter 7660: loss 0.8230, loss_a 0.8230, loss_b nan, time 1316.10ms, mfu 8.58%
iter 7670: loss 0.7454, loss_a 0.7454, loss_b nan, time 1315.77ms, mfu 8.59%
iter 7680: loss 0.7689, loss_a 0.7689, loss_b nan, time 1317.98ms, mfu 8.61%
iter 7690: loss 0.6622, loss_a 0.6622, loss_b nan, time 1319.02ms, mfu 8.62%
iter 7700: loss 0.7287, loss_a 0.7287, loss_b nan, time 1317.87ms, mfu 8.63%
iter 7710: loss 0.7634, loss_a 0.7634, loss_b nan, time 1316.20ms, mfu 8.64%
iter 7720: loss 0.7627, loss_a 0.7627, loss_b nan, time 1317.28ms, mfu 8.65%
iter 7730: loss 0.8299, loss_a 0.8299, loss_b nan, time 1316.95ms, mfu 8.66%
iter 7740: loss 0.7900, loss_a 0.7900, loss_b nan, time 1326.96ms, mfu 8.66%
iter 7750: loss 0.7534, loss_a 0.7534, loss_b nan, time 1316.57ms, mfu 8.67%
iter 7760: loss 0.7875, loss_a 0.7875, loss_b nan, time 1315.38ms, mfu 8.67%
iter 7770: loss 0.7666, loss_a 0.7666, loss_b nan, time 1316.53ms, mfu 8.68%
iter 7780: loss 0.7091, loss_a 0.7091, loss_b nan, time 1315.91ms, mfu 8.69%
iter 7790: loss 0.7245, loss_a 0.7245, loss_b nan, time 1314.83ms, mfu 8.69%
iter 7800: loss 0.7258, loss_a 0.7258, loss_b nan, time 1316.92ms, mfu 8.70%
iter 7810: loss 0.6819, loss_a 0.6819, loss_b nan, time 1316.78ms, mfu 8.70%
iter 7820: loss 0.7954, loss_a 0.7954, loss_b nan, time 1316.43ms, mfu 8.70%
iter 7830: loss 0.7534, loss_a 0.7534, loss_b nan, time 1315.07ms, mfu 8.71%
iter 7840: loss 0.7355, loss_a 0.7355, loss_b nan, time 1319.02ms, mfu 8.71%
iter 7850: loss 0.7809, loss_a 0.7809, loss_b nan, time 1318.95ms, mfu 8.71%
iter 7860: loss 0.7534, loss_a 0.7534, loss_b nan, time 1316.78ms, mfu 8.71%
iter 7870: loss 0.7569, loss_a 0.7569, loss_b nan, time 1316.33ms, mfu 8.71%
iter 7880: loss 0.7714, loss_a 0.7714, loss_b nan, time 1316.97ms, mfu 8.72%
iter 7890: loss 0.6819, loss_a 0.6819, loss_b nan, time 1316.49ms, mfu 8.72%
iter 7900: loss 0.8172, loss_a 0.8172, loss_b nan, time 1318.93ms, mfu 8.72%
iter 7910: loss 0.7433, loss_a 0.7433, loss_b nan, time 1317.95ms, mfu 8.72%
iter 7920: loss 0.6819, loss_a 0.6819, loss_b nan, time 1315.91ms, mfu 8.72%
iter 7930: loss 0.7406, loss_a 0.7406, loss_b nan, time 1316.61ms, mfu 8.72%
iter 7940: loss 0.7686, loss_a 0.7686, loss_b nan, time 1318.17ms, mfu 8.72%
iter 7950: loss 0.7373, loss_a 0.7373, loss_b nan, time 1316.75ms, mfu 8.72%
iter 7960: loss 0.7262, loss_a 0.7262, loss_b nan, time 1316.72ms, mfu 8.72%
iter 7970: loss 0.7618, loss_a 0.7618, loss_b nan, time 1317.30ms, mfu 8.73%
iter 7980: loss 0.7348, loss_a 0.7348, loss_b nan, time 1315.99ms, mfu 8.73%
iter 7990: loss 0.7353, loss_a 0.7353, loss_b nan, time 1317.16ms, mfu 8.73%
step 8000: train loss 0.7556, val loss 0.8576
saving checkpoint to out-enwik8-char-sparse
iter 8000: loss 0.7169, loss_a 0.7169, loss_b nan, time 45632.98ms, mfu 7.88%
iter 8010: loss 0.7585, loss_a 0.7585, loss_b nan, time 1313.44ms, mfu 7.97%
iter 8020: loss 0.7423, loss_a 0.7423, loss_b nan, time 1317.78ms, mfu 8.04%
iter 8030: loss 0.7256, loss_a 0.7256, loss_b nan, time 1315.26ms, mfu 8.11%
iter 8040: loss 0.7671, loss_a 0.7671, loss_b nan, time 1312.91ms, mfu 8.18%
iter 8050: loss 0.8135, loss_a 0.8135, loss_b nan, time 1313.13ms, mfu 8.24%
iter 8060: loss 0.7579, loss_a 0.7579, loss_b nan, time 1314.19ms, mfu 8.29%
iter 8070: loss 0.7285, loss_a 0.7285, loss_b nan, time 1314.73ms, mfu 8.33%
iter 8080: loss 0.7357, loss_a 0.7357, loss_b nan, time 1315.45ms, mfu 8.37%
iter 8090: loss 0.7953, loss_a 0.7953, loss_b nan, time 1316.48ms, mfu 8.41%
iter 8100: loss 0.7556, loss_a 0.7556, loss_b nan, time 1313.04ms, mfu 8.44%
iter 8110: loss 0.7674, loss_a 0.7674, loss_b nan, time 1314.16ms, mfu 8.48%
iter 8120: loss 0.7230, loss_a 0.7230, loss_b nan, time 1313.34ms, mfu 8.50%
iter 8130: loss 0.7328, loss_a 0.7328, loss_b nan, time 1314.26ms, mfu 8.53%
iter 8140: loss 0.8341, loss_a 0.8341, loss_b nan, time 1313.32ms, mfu 8.55%
iter 8150: loss 0.7645, loss_a 0.7645, loss_b nan, time 1313.80ms, mfu 8.57%
iter 8160: loss 0.7405, loss_a 0.7405, loss_b nan, time 1314.32ms, mfu 8.59%
iter 8170: loss 0.7571, loss_a 0.7571, loss_b nan, time 1312.79ms, mfu 8.61%
iter 8180: loss 0.7587, loss_a 0.7587, loss_b nan, time 1314.41ms, mfu 8.62%
iter 8190: loss 0.7036, loss_a 0.7036, loss_b nan, time 1314.71ms, mfu 8.63%
iter 8200: loss 0.7822, loss_a 0.7822, loss_b nan, time 1313.92ms, mfu 8.65%
iter 8210: loss 0.7257, loss_a 0.7257, loss_b nan, time 1313.30ms, mfu 8.66%
iter 8220: loss 0.8085, loss_a 0.8085, loss_b nan, time 1315.06ms, mfu 8.67%
iter 8230: loss 0.7935, loss_a 0.7935, loss_b nan, time 1312.35ms, mfu 8.67%
iter 8240: loss 0.7505, loss_a 0.7505, loss_b nan, time 1312.66ms, mfu 8.68%
iter 8250: loss 0.7609, loss_a 0.7609, loss_b nan, time 1312.76ms, mfu 8.69%
iter 8260: loss 0.7479, loss_a 0.7479, loss_b nan, time 1314.22ms, mfu 8.70%
iter 8270: loss 0.7329, loss_a 0.7329, loss_b nan, time 1314.71ms, mfu 8.70%
iter 8280: loss 0.7368, loss_a 0.7368, loss_b nan, time 1313.44ms, mfu 8.71%
iter 8290: loss 0.7894, loss_a 0.7894, loss_b nan, time 1313.64ms, mfu 8.71%
iter 8300: loss 0.7337, loss_a 0.7337, loss_b nan, time 1316.10ms, mfu 8.71%
iter 8310: loss 0.7808, loss_a 0.7808, loss_b nan, time 1315.42ms, mfu 8.72%
iter 8320: loss 0.6501, loss_a 0.6501, loss_b nan, time 1314.88ms, mfu 8.72%
iter 8330: loss 0.7721, loss_a 0.7721, loss_b nan, time 1314.96ms, mfu 8.72%
iter 8340: loss 0.6662, loss_a 0.6662, loss_b nan, time 1315.96ms, mfu 8.72%
iter 8350: loss 0.7899, loss_a 0.7899, loss_b nan, time 1314.60ms, mfu 8.73%
iter 8360: loss 0.7382, loss_a 0.7382, loss_b nan, time 1336.62ms, mfu 8.71%
iter 8370: loss 0.7520, loss_a 0.7520, loss_b nan, time 1313.49ms, mfu 8.72%
iter 8380: loss 0.7663, loss_a 0.7663, loss_b nan, time 1315.19ms, mfu 8.72%
iter 8390: loss 0.7985, loss_a 0.7985, loss_b nan, time 1314.06ms, mfu 8.72%
iter 8400: loss 0.8006, loss_a 0.8006, loss_b nan, time 1313.60ms, mfu 8.73%
iter 8410: loss 0.7329, loss_a 0.7329, loss_b nan, time 1323.60ms, mfu 8.72%
iter 8420: loss 0.7456, loss_a 0.7456, loss_b nan, time 1315.65ms, mfu 8.73%
iter 8430: loss 0.7782, loss_a 0.7782, loss_b nan, time 1315.28ms, mfu 8.73%
iter 8440: loss 0.7853, loss_a 0.7853, loss_b nan, time 1314.04ms, mfu 8.73%
iter 8450: loss 0.7159, loss_a 0.7159, loss_b nan, time 1313.74ms, mfu 8.73%
iter 8460: loss 0.7204, loss_a 0.7204, loss_b nan, time 1313.67ms, mfu 8.73%
iter 8470: loss 0.7186, loss_a 0.7186, loss_b nan, time 1313.28ms, mfu 8.74%
iter 8480: loss 0.7582, loss_a 0.7582, loss_b nan, time 1313.77ms, mfu 8.74%
iter 8490: loss 0.6789, loss_a 0.6789, loss_b nan, time 1312.91ms, mfu 8.74%
step 8500: train loss 0.7527, val loss 0.8548
saving checkpoint to out-enwik8-char-sparse
iter 8500: loss 0.7424, loss_a 0.7424, loss_b nan, time 45752.19ms, mfu 7.89%
iter 8510: loss 0.7402, loss_a 0.7402, loss_b nan, time 1316.21ms, mfu 7.98%
iter 8520: loss 0.7864, loss_a 0.7864, loss_b nan, time 1316.92ms, mfu 8.05%
iter 8530: loss 0.7284, loss_a 0.7284, loss_b nan, time 1316.76ms, mfu 8.12%
iter 8540: loss 0.7027, loss_a 0.7027, loss_b nan, time 1314.94ms, mfu 8.18%
iter 8550: loss 0.7886, loss_a 0.7886, loss_b nan, time 1314.93ms, mfu 8.24%
iter 8560: loss 0.6804, loss_a 0.6804, loss_b nan, time 1316.52ms, mfu 8.29%
iter 8570: loss 0.7697, loss_a 0.7697, loss_b nan, time 1312.49ms, mfu 8.34%
iter 8580: loss 0.7901, loss_a 0.7901, loss_b nan, time 1314.19ms, mfu 8.38%
iter 8590: loss 0.7061, loss_a 0.7061, loss_b nan, time 1314.93ms, mfu 8.41%
iter 8600: loss 0.7556, loss_a 0.7556, loss_b nan, time 1316.02ms, mfu 8.45%
iter 8610: loss 0.6688, loss_a 0.6688, loss_b nan, time 1316.51ms, mfu 8.48%
iter 8620: loss 0.7180, loss_a 0.7180, loss_b nan, time 1314.42ms, mfu 8.50%
iter 8630: loss 0.7774, loss_a 0.7774, loss_b nan, time 1315.19ms, mfu 8.53%
iter 8640: loss 0.7595, loss_a 0.7595, loss_b nan, time 1314.72ms, mfu 8.55%
iter 8650: loss 0.8050, loss_a 0.8050, loss_b nan, time 1315.17ms, mfu 8.57%
iter 8660: loss 0.7685, loss_a 0.7685, loss_b nan, time 1315.18ms, mfu 8.59%
iter 8670: loss 0.7630, loss_a 0.7630, loss_b nan, time 1316.47ms, mfu 8.60%
iter 8680: loss 0.7409, loss_a 0.7409, loss_b nan, time 1315.16ms, mfu 8.62%
iter 8690: loss 0.7018, loss_a 0.7018, loss_b nan, time 1314.35ms, mfu 8.63%
iter 8700: loss 0.7693, loss_a 0.7693, loss_b nan, time 1313.27ms, mfu 8.64%
iter 8710: loss 0.7490, loss_a 0.7490, loss_b nan, time 1314.10ms, mfu 8.65%
iter 8720: loss 0.8062, loss_a 0.8062, loss_b nan, time 1315.00ms, mfu 8.66%
iter 8730: loss 0.7086, loss_a 0.7086, loss_b nan, time 1314.80ms, mfu 8.67%
iter 8740: loss 0.7655, loss_a 0.7655, loss_b nan, time 1313.24ms, mfu 8.68%
iter 8750: loss 0.7801, loss_a 0.7801, loss_b nan, time 1313.76ms, mfu 8.69%
iter 8760: loss 0.7907, loss_a 0.7907, loss_b nan, time 1314.59ms, mfu 8.69%
iter 8770: loss 0.7241, loss_a 0.7241, loss_b nan, time 1315.12ms, mfu 8.70%
iter 8780: loss 0.7721, loss_a 0.7721, loss_b nan, time 1314.88ms, mfu 8.70%
iter 8790: loss 0.8008, loss_a 0.8008, loss_b nan, time 1314.35ms, mfu 8.71%
iter 8800: loss 0.7471, loss_a 0.7471, loss_b nan, time 1314.51ms, mfu 8.71%
iter 8810: loss 0.6906, loss_a 0.6906, loss_b nan, time 1314.44ms, mfu 8.72%
iter 8820: loss 0.7569, loss_a 0.7569, loss_b nan, time 1313.42ms, mfu 8.72%
iter 8830: loss 0.7248, loss_a 0.7248, loss_b nan, time 1315.61ms, mfu 8.72%
iter 8840: loss 0.7455, loss_a 0.7455, loss_b nan, time 1315.29ms, mfu 8.72%
iter 8850: loss 0.7230, loss_a 0.7230, loss_b nan, time 1314.41ms, mfu 8.73%
iter 8860: loss 0.7176, loss_a 0.7176, loss_b nan, time 1314.84ms, mfu 8.73%
iter 8870: loss 0.7049, loss_a 0.7049, loss_b nan, time 1314.28ms, mfu 8.73%
iter 8880: loss 0.7549, loss_a 0.7549, loss_b nan, time 1313.97ms, mfu 8.73%
iter 8890: loss 0.7892, loss_a 0.7892, loss_b nan, time 1313.76ms, mfu 8.73%
iter 8900: loss 0.7761, loss_a 0.7761, loss_b nan, time 1314.31ms, mfu 8.74%
iter 8910: loss 0.7185, loss_a 0.7185, loss_b nan, time 1313.80ms, mfu 8.74%
iter 8920: loss 0.6819, loss_a 0.6819, loss_b nan, time 1312.63ms, mfu 8.74%
iter 8930: loss 0.7611, loss_a 0.7611, loss_b nan, time 1312.82ms, mfu 8.74%
iter 8940: loss 0.7213, loss_a 0.7213, loss_b nan, time 1313.62ms, mfu 8.74%
iter 8950: loss 0.7526, loss_a 0.7526, loss_b nan, time 1316.53ms, mfu 8.74%
iter 8960: loss 0.7937, loss_a 0.7937, loss_b nan, time 1314.83ms, mfu 8.74%
iter 8970: loss 0.6856, loss_a 0.6856, loss_b nan, time 1314.21ms, mfu 8.74%
iter 8980: loss 0.7129, loss_a 0.7129, loss_b nan, time 1315.10ms, mfu 8.74%
iter 8990: loss 0.7410, loss_a 0.7410, loss_b nan, time 1313.52ms, mfu 8.74%
step 9000: train loss 0.7441, val loss 0.8630
iter 9000: loss 0.7614, loss_a 0.7614, loss_b nan, time 42600.53ms, mfu 7.90%
iter 9010: loss 0.7500, loss_a 0.7500, loss_b nan, time 1313.61ms, mfu 7.98%
iter 9020: loss 0.7632, loss_a 0.7632, loss_b nan, time 1313.84ms, mfu 8.06%
iter 9030: loss 0.7565, loss_a 0.7565, loss_b nan, time 1312.81ms, mfu 8.13%
iter 9040: loss 0.7643, loss_a 0.7643, loss_b nan, time 1312.12ms, mfu 8.19%
iter 9050: loss 0.7373, loss_a 0.7373, loss_b nan, time 1314.25ms, mfu 8.25%
iter 9060: loss 0.7474, loss_a 0.7474, loss_b nan, time 1313.22ms, mfu 8.30%
iter 9070: loss 0.7947, loss_a 0.7947, loss_b nan, time 1314.62ms, mfu 8.34%
iter 9080: loss 0.7285, loss_a 0.7285, loss_b nan, time 1313.32ms, mfu 8.39%
iter 9090: loss 0.7563, loss_a 0.7563, loss_b nan, time 1317.30ms, mfu 8.42%
iter 9100: loss 0.7552, loss_a 0.7552, loss_b nan, time 1316.03ms, mfu 8.45%
iter 9110: loss 0.6910, loss_a 0.6910, loss_b nan, time 1313.56ms, mfu 8.48%
iter 9120: loss 0.7055, loss_a 0.7055, loss_b nan, time 1315.10ms, mfu 8.51%
iter 9130: loss 0.6870, loss_a 0.6870, loss_b nan, time 1314.26ms, mfu 8.53%
iter 9140: loss 0.8070, loss_a 0.8070, loss_b nan, time 1313.39ms, mfu 8.56%
iter 9150: loss 0.7427, loss_a 0.7427, loss_b nan, time 1313.79ms, mfu 8.57%
iter 9160: loss 0.7335, loss_a 0.7335, loss_b nan, time 1314.49ms, mfu 8.59%
iter 9170: loss 0.6986, loss_a 0.6986, loss_b nan, time 1315.13ms, mfu 8.61%
iter 9180: loss 0.7170, loss_a 0.7170, loss_b nan, time 1314.95ms, mfu 8.62%
iter 9190: loss 0.7461, loss_a 0.7461, loss_b nan, time 1313.42ms, mfu 8.63%
iter 9200: loss 0.7523, loss_a 0.7523, loss_b nan, time 1314.74ms, mfu 8.65%
iter 9210: loss 0.7832, loss_a 0.7832, loss_b nan, time 1312.90ms, mfu 8.66%
iter 9220: loss 0.7433, loss_a 0.7433, loss_b nan, time 1313.72ms, mfu 8.67%
iter 9230: loss 0.7196, loss_a 0.7196, loss_b nan, time 1323.20ms, mfu 8.67%
iter 9240: loss 0.7237, loss_a 0.7237, loss_b nan, time 1313.61ms, mfu 8.68%
iter 9250: loss 0.8013, loss_a 0.8013, loss_b nan, time 1314.30ms, mfu 8.68%
iter 9260: loss 0.7139, loss_a 0.7139, loss_b nan, time 1314.37ms, mfu 8.69%
iter 9270: loss 0.6635, loss_a 0.6635, loss_b nan, time 1314.70ms, mfu 8.70%
iter 9280: loss 0.7569, loss_a 0.7569, loss_b nan, time 1313.58ms, mfu 8.70%
iter 9290: loss 0.7133, loss_a 0.7133, loss_b nan, time 1312.95ms, mfu 8.71%
iter 9300: loss 0.7300, loss_a 0.7300, loss_b nan, time 1315.01ms, mfu 8.71%
iter 9310: loss 0.7130, loss_a 0.7130, loss_b nan, time 1315.58ms, mfu 8.71%
iter 9320: loss 0.7358, loss_a 0.7358, loss_b nan, time 1315.28ms, mfu 8.72%
iter 9330: loss 0.7434, loss_a 0.7434, loss_b nan, time 1314.41ms, mfu 8.72%
iter 9340: loss 0.6976, loss_a 0.6976, loss_b nan, time 1313.52ms, mfu 8.72%
iter 9350: loss 0.7022, loss_a 0.7022, loss_b nan, time 1315.41ms, mfu 8.73%
iter 9360: loss 0.6893, loss_a 0.6893, loss_b nan, time 1314.26ms, mfu 8.73%
iter 9370: loss 0.7166, loss_a 0.7166, loss_b nan, time 1319.08ms, mfu 8.73%
iter 9380: loss 0.7884, loss_a 0.7884, loss_b nan, time 1314.53ms, mfu 8.73%
iter 9390: loss 0.7758, loss_a 0.7758, loss_b nan, time 1314.23ms, mfu 8.73%
iter 9400: loss 0.7334, loss_a 0.7334, loss_b nan, time 1314.13ms, mfu 8.73%
iter 9410: loss 0.7806, loss_a 0.7806, loss_b nan, time 1312.54ms, mfu 8.74%
iter 9420: loss 0.7078, loss_a 0.7078, loss_b nan, time 1314.25ms, mfu 8.74%
iter 9430: loss 0.7866, loss_a 0.7866, loss_b nan, time 1314.32ms, mfu 8.74%
iter 9440: loss 0.7255, loss_a 0.7255, loss_b nan, time 1314.19ms, mfu 8.74%
iter 9450: loss 0.7304, loss_a 0.7304, loss_b nan, time 1312.69ms, mfu 8.74%
iter 9460: loss 0.7394, loss_a 0.7394, loss_b nan, time 1315.01ms, mfu 8.74%
iter 9470: loss 0.7842, loss_a 0.7842, loss_b nan, time 1317.77ms, mfu 8.74%
iter 9480: loss 0.7593, loss_a 0.7593, loss_b nan, time 1314.96ms, mfu 8.74%
iter 9490: loss 0.6878, loss_a 0.6878, loss_b nan, time 1316.13ms, mfu 8.74%
step 9500: train loss 0.7380, val loss 0.8612
iter 9500: loss 0.8209, loss_a 0.8209, loss_b nan, time 42708.59ms, mfu 7.89%
iter 9510: loss 0.7082, loss_a 0.7082, loss_b nan, time 1316.16ms, mfu 7.98%
iter 9520: loss 0.7437, loss_a 0.7437, loss_b nan, time 1319.63ms, mfu 8.05%
iter 9530: loss 0.7297, loss_a 0.7297, loss_b nan, time 1317.06ms, mfu 8.12%
iter 9540: loss 0.7159, loss_a 0.7159, loss_b nan, time 1315.78ms, mfu 8.18%
iter 9550: loss 0.7347, loss_a 0.7347, loss_b nan, time 1316.59ms, mfu 8.24%
iter 9560: loss 0.7485, loss_a 0.7485, loss_b nan, time 1315.77ms, mfu 8.29%
iter 9570: loss 0.6784, loss_a 0.6784, loss_b nan, time 1316.33ms, mfu 8.33%
iter 9580: loss 0.6587, loss_a 0.6587, loss_b nan, time 1316.74ms, mfu 8.37%
iter 9590: loss 0.7844, loss_a 0.7844, loss_b nan, time 1318.33ms, mfu 8.41%
iter 9600: loss 0.7366, loss_a 0.7366, loss_b nan, time 1315.49ms, mfu 8.44%
iter 9610: loss 0.7340, loss_a 0.7340, loss_b nan, time 1315.46ms, mfu 8.47%
iter 9620: loss 0.6827, loss_a 0.6827, loss_b nan, time 1316.88ms, mfu 8.50%
iter 9630: loss 0.7982, loss_a 0.7982, loss_b nan, time 1315.54ms, mfu 8.52%
iter 9640: loss 0.7783, loss_a 0.7783, loss_b nan, time 1314.83ms, mfu 8.54%
iter 9650: loss 0.7166, loss_a 0.7166, loss_b nan, time 1316.25ms, mfu 8.56%
iter 9660: loss 0.7586, loss_a 0.7586, loss_b nan, time 1316.04ms, mfu 8.58%
iter 9670: loss 0.6806, loss_a 0.6806, loss_b nan, time 1317.06ms, mfu 8.60%
iter 9680: loss 0.7462, loss_a 0.7462, loss_b nan, time 1316.34ms, mfu 8.61%
iter 9690: loss 0.7125, loss_a 0.7125, loss_b nan, time 1316.18ms, mfu 8.62%
iter 9700: loss 0.7423, loss_a 0.7423, loss_b nan, time 1318.01ms, mfu 8.63%
iter 9710: loss 0.7475, loss_a 0.7475, loss_b nan, time 1315.90ms, mfu 8.64%
iter 9720: loss 0.7304, loss_a 0.7304, loss_b nan, time 1316.65ms, mfu 8.65%
iter 9730: loss 0.7720, loss_a 0.7720, loss_b nan, time 1315.65ms, mfu 8.66%
iter 9740: loss 0.7645, loss_a 0.7645, loss_b nan, time 1316.61ms, mfu 8.67%
iter 9750: loss 0.7925, loss_a 0.7925, loss_b nan, time 1316.61ms, mfu 8.68%
iter 9760: loss 0.7614, loss_a 0.7614, loss_b nan, time 1317.03ms, mfu 8.68%
iter 9770: loss 0.7019, loss_a 0.7019, loss_b nan, time 1316.74ms, mfu 8.69%
iter 9780: loss 0.7103, loss_a 0.7103, loss_b nan, time 1315.58ms, mfu 8.69%
iter 9790: loss 0.7885, loss_a 0.7885, loss_b nan, time 1316.24ms, mfu 8.70%
iter 9800: loss 0.7825, loss_a 0.7825, loss_b nan, time 1319.36ms, mfu 8.70%
iter 9810: loss 0.7531, loss_a 0.7531, loss_b nan, time 1315.92ms, mfu 8.70%
iter 9820: loss 0.7636, loss_a 0.7636, loss_b nan, time 1317.86ms, mfu 8.70%
iter 9830: loss 0.7507, loss_a 0.7507, loss_b nan, time 1317.06ms, mfu 8.71%
iter 9840: loss 0.7279, loss_a 0.7279, loss_b nan, time 1316.02ms, mfu 8.71%
iter 9850: loss 0.7481, loss_a 0.7481, loss_b nan, time 1315.11ms, mfu 8.71%
iter 9860: loss 0.7245, loss_a 0.7245, loss_b nan, time 1315.30ms, mfu 8.72%
iter 9870: loss 0.7342, loss_a 0.7342, loss_b nan, time 1315.89ms, mfu 8.72%
iter 9880: loss 0.6989, loss_a 0.6989, loss_b nan, time 1316.02ms, mfu 8.72%
iter 9890: loss 0.7940, loss_a 0.7940, loss_b nan, time 1315.03ms, mfu 8.72%
iter 9900: loss 0.7012, loss_a 0.7012, loss_b nan, time 1316.67ms, mfu 8.72%
iter 9910: loss 0.7506, loss_a 0.7506, loss_b nan, time 1320.82ms, mfu 8.72%
iter 9920: loss 0.7192, loss_a 0.7192, loss_b nan, time 1314.93ms, mfu 8.72%
iter 9930: loss 0.7361, loss_a 0.7361, loss_b nan, time 1317.63ms, mfu 8.73%
iter 9940: loss 0.7433, loss_a 0.7433, loss_b nan, time 1316.55ms, mfu 8.73%
iter 9950: loss 0.7532, loss_a 0.7532, loss_b nan, time 1317.04ms, mfu 8.73%
iter 9960: loss 0.7085, loss_a 0.7085, loss_b nan, time 1317.14ms, mfu 8.73%
iter 9970: loss 0.7929, loss_a 0.7929, loss_b nan, time 1318.76ms, mfu 8.73%
iter 9980: loss 0.7712, loss_a 0.7712, loss_b nan, time 1316.86ms, mfu 8.73%
iter 9990: loss 0.7795, loss_a 0.7795, loss_b nan, time 1316.46ms, mfu 8.73%
step 10000: train loss 0.7321, val loss 0.8631
iter 10000: loss 0.7294, loss_a 0.7294, loss_b nan, time 42665.12ms, mfu 7.88%
iter 10010: loss 0.7431, loss_a 0.7431, loss_b nan, time 1315.93ms, mfu 7.97%
iter 10020: loss 0.7136, loss_a 0.7136, loss_b nan, time 1318.39ms, mfu 8.04%
iter 10030: loss 0.7350, loss_a 0.7350, loss_b nan, time 1317.03ms, mfu 8.11%
iter 10040: loss 0.7387, loss_a 0.7387, loss_b nan, time 1316.56ms, mfu 8.17%
iter 10050: loss 0.6870, loss_a 0.6870, loss_b nan, time 1316.45ms, mfu 8.23%
iter 10060: loss 0.7709, loss_a 0.7709, loss_b nan, time 1317.19ms, mfu 8.28%
iter 10070: loss 0.7158, loss_a 0.7158, loss_b nan, time 1317.24ms, mfu 8.33%
iter 10080: loss 0.7494, loss_a 0.7494, loss_b nan, time 1315.69ms, mfu 8.37%
iter 10090: loss 0.7409, loss_a 0.7409, loss_b nan, time 1316.06ms, mfu 8.40%
iter 10100: loss 0.7121, loss_a 0.7121, loss_b nan, time 1345.67ms, mfu 8.42%
iter 10110: loss 0.7795, loss_a 0.7795, loss_b nan, time 1317.17ms, mfu 8.45%
iter 10120: loss 0.7475, loss_a 0.7475, loss_b nan, time 1318.00ms, mfu 8.48%
iter 10130: loss 0.7555, loss_a 0.7555, loss_b nan, time 1316.31ms, mfu 8.50%
iter 10140: loss 0.7784, loss_a 0.7784, loss_b nan, time 1316.77ms, mfu 8.53%
iter 10150: loss 0.7639, loss_a 0.7639, loss_b nan, time 1317.44ms, mfu 8.55%
iter 10160: loss 0.7755, loss_a 0.7755, loss_b nan, time 1315.71ms, mfu 8.57%
iter 10170: loss 0.6675, loss_a 0.6675, loss_b nan, time 1315.20ms, mfu 8.58%
iter 10180: loss 0.6716, loss_a 0.6716, loss_b nan, time 1316.20ms, mfu 8.60%
iter 10190: loss 0.7521, loss_a 0.7521, loss_b nan, time 1319.44ms, mfu 8.61%
iter 10200: loss 0.7402, loss_a 0.7402, loss_b nan, time 1319.99ms, mfu 8.62%
iter 10210: loss 0.7697, loss_a 0.7697, loss_b nan, time 1318.00ms, mfu 8.63%
iter 10220: loss 0.8072, loss_a 0.8072, loss_b nan, time 1318.43ms, mfu 8.64%
iter 10230: loss 0.6888, loss_a 0.6888, loss_b nan, time 1316.30ms, mfu 8.65%
iter 10240: loss 0.7608, loss_a 0.7608, loss_b nan, time 1316.51ms, mfu 8.66%
